,g/h,l,m,res_lon[deg],dg[nT],g[nT],"dist_min, Leeds","G_dist[deg/nT], Leeds","dist_min, Dunedin","G_dist[deg/nT], Dunedin","dist_min, Edmonton","G_dist[deg/nT], Edmonton","dist_min, Salekhard","G_dist[deg/nT], Salekhard"
195,g,9.0,9.0,0.5,594.1215927420043,582.2215927420043,12.982356031882125,9.344809258656018e-07,11.681226670071485,1.976627829635074e-06,1.9732034441419648,1.8591552618905772e-06,0.7691098191031852,-9.52560596167682e-08
196,h,9.0,9.0,0.5,-594.1215927420043,-584.5215927420043,12.982356031882125,-1.1280585176643441e-07,11.681226670071485,-5.292673641113803e-06,1.9732034441419648,1.3801036484692955e-06,0.7691098191031852,-1.1838913275857765e-07
197,h,9.0,9.0,0.5,594.1215927420043,603.7215927420043,12.982356031882125,-1.1262590382077662e-07,11.681226670071485,-5.296298505959719e-06,1.9732034441419648,1.3809658158190889e-06,0.7691098191031852,-1.1838997284302019e-07
198,g,10.0,0.0,0.5,-798.9992443331042,-800.8992443331042,12.982356031882125,0.00020331009175464688,11.681226670071485,-0.0002916631106614975,1.9732034441419648,0.00013462718938183022,0.7691098191031852,2.474465640752151e-05
199,g,10.0,0.0,0.5,798.9992443331042,797.0992443331043,12.982356031882125,0.00017997449764514667,11.681226670071485,-0.00027697364988503865,1.9732034441419648,0.00013997137132871592,0.7691098191031852,2.1821749227004476e-05
200,g,10.0,1.0,0.5,-798.9992443331042,-805.1992443331043,12.982356031882125,-0.0005796426726426141,11.681226670071485,-0.0002333040293798156,1.9732034441419648,-2.579734682558793e-05,0.7691098191031852,-9.649107437868219e-05
201,g,10.0,1.0,0.5,798.9992443331042,792.7992443331042,12.982356031882125,-0.0005276005390214385,11.681226670071485,-0.00025945958010804317,1.9732034441419648,-2.725672149065459e-05,0.7691098191031852,-9.443600152809054e-05
202,h,10.0,1.0,0.5,-798.9992443331042,-795.5992443331043,12.982356031882125,5.468716686742009e-06,11.681226670071485,7.044856632872847e-05,1.9732034441419648,-7.732973707552624e-05,0.7691098191031852,-0.000218539828002312
203,h,10.0,1.0,0.5,798.9992443331042,802.3992443331042,12.982356031882125,6.790850618090153e-06,11.681226670071485,6.868040030506686e-05,1.9732034441419648,-8.760030982268189e-05,0.7691098191031852,-0.00020998467748584672
204,g,10.0,2.0,0.5,-798.9992443331042,-799.0992443331043,12.982356031882125,-0.0004346187974832943,11.681226670071485,0.00029384232885339487,1.9732034441419648,9.39996930949163e-05,0.7691098191031852,9.047073751767134e-05
205,g,10.0,2.0,0.5,798.9992443331042,798.8992443331042,12.982356031882125,-0.0004885857872745028,11.681226670071485,0.0003241348537537628,1.9732034441419648,0.00010055078009243479,0.7691098191031852,8.114204388153464e-05
206,h,10.0,2.0,0.5,-798.9992443331042,-799.1992443331043,12.982356031882125,7.007622745274641e-05,11.681226670071485,-7.20605793471106e-05,1.9732034441419648,-0.00013339058527970778,0.7691098191031852,-9.692361360618712e-05
207,h,10.0,2.0,0.5,798.9992443331042,798.7992443331042,12.982356031882125,6.286334745163381e-05,11.681226670071485,-6.83228121391594e-05,1.9732034441419648,-0.00012411610848327937,0.7691098191031852,-0.00010854127932319927
208,g,10.0,3.0,0.5,-798.9992443331042,-797.2992443331042,12.982356031882125,9.360396860743707e-05,11.681226670071485,0.0003284547129720458,1.9732034441419648,-0.00014778939894543436,0.7691098191031852,-6.114826883235768e-05
209,g,10.0,3.0,0.5,798.9992443331042,800.6992443331043,12.982356031882125,0.00011335165585000487,11.681226670071485,0.00031289431776680227,1.9732034441419648,-0.00015849233201176448,0.7691098191031852,-5.2688576819833185e-05
210,h,10.0,3.0,0.5,-798.9992443331042,-795.3992443331042,12.982356031882125,7.704388093441775e-05,11.681226670071485,-0.00023144526997031424,1.9732034441419648,-6.477694337074803e-05,0.7691098191031852,-2.8086804637755593e-05
211,h,10.0,3.0,0.5,798.9992443331042,802.5992443331043,12.982356031882125,7.690204326253928e-05,11.681226670071485,-0.00023637451764317626,1.9732034441419648,-6.71453356509543e-05,0.7691098191031852,-2.4212993211437985e-05
212,g,10.0,4.0,0.5,-798.9992443331042,-799.8992443331042,12.982356031882125,0.00036054082549664284,11.681226670071485,-5.207906978545989e-05,1.9732034441419648,-4.926400750630068e-05,0.7691098191031852,-1.218546800473102e-05
213,g,10.0,4.0,0.5,798.9992443331042,798.0992443331043,12.982356031882125,0.00039324351733859936,11.681226670071485,-4.599592823154806e-05,1.9732034441419648,-4.797959111157399e-05,0.7691098191031852,-3.607959412178934e-06
214,h,10.0,4.0,0.5,-798.9992443331042,-794.1992443331043,12.982356031882125,2.4912684913266478e-05,11.681226670071485,-0.00013298969909077585,1.9732034441419648,9.825083714480353e-06,0.7691098191031852,-0.0001262718587207166
215,h,10.0,4.0,0.5,798.9992443331042,803.7992443331042,12.982356031882125,4.841211448362932e-05,11.681226670071485,-0.00014393978203365996,1.9732034441419648,9.21551528632743e-06,0.7691098191031852,-0.0001189178660689482
216,g,10.0,5.0,0.5,-798.9992443331042,-798.2992443331042,12.982356031882125,0.0003081437140995092,11.681226670071485,-0.0002717956228050283,1.9732034441419648,-6.764694475791746e-05,0.7691098191031852,7.411014955086741e-05
217,g,10.0,5.0,0.5,798.9992443331042,799.6992443331043,12.982356031882125,0.0003130762440203727,11.681226670071485,-0.0002508440023911149,1.9732034441419648,-5.9788043865587246e-05,0.7691098191031852,7.551733435934411e-05
218,h,10.0,5.0,0.5,-798.9992443331042,-807.5992443331043,12.982356031882125,-5.738079539836261e-06,11.681226670071485,6.238201972021503e-05,1.9732034441419648,9.670596501807832e-05,0.7691098191031852,-4.2733567497653076e-05
219,h,10.0,5.0,0.5,798.9992443331042,790.3992443331042,12.982356031882125,1.1624964870620658e-05,11.681226670071485,7.399148314016973e-05,1.9732034441419648,0.00010632542811578049,0.7691098191031852,-3.9156689137667154e-05
220,g,10.0,6.0,0.5,-798.9992443331042,-799.8992443331042,12.982356031882125,0.0001582457847781086,11.681226670071485,-0.0002236066587408195,1.9732034441419648,0.0001084389193068248,0.7691098191031852,3.032482347227915e-05
221,g,10.0,6.0,0.5,798.9992443331042,798.0992443331043,12.982356031882125,0.00015715046494289007,11.681226670071485,-0.0002135763541113746,1.9732034441419648,0.00011203724059654448,0.7691098191031852,3.056100993521262e-05
222,h,10.0,6.0,0.5,-798.9992443331042,-799.0992443331043,12.982356031882125,-9.295845215373826e-06,11.681226670071485,0.0001520113011806069,1.9732034441419648,2.7855216513187926e-05,0.7691098191031852,2.232491792110183e-05
223,h,10.0,6.0,0.5,798.9992443331042,798.8992443331042,12.982356031882125,-4.262575398523477e-06,11.681226670071485,0.0001613082343204464,1.9732034441419648,3.386392587009974e-05,0.7691098191031852,2.2834368657957845e-05
224,g,10.0,7.0,0.5,-798.9992443331042,-797.0992443331043,12.982356031882125,5.703573976717673e-05,11.681226670071485,-0.00010453602159236347,1.9732034441419648,-7.866669241933734e-06,0.7691098191031852,-2.5315501156979514e-06
225,g,10.0,7.0,0.5,798.9992443331042,800.8992443331042,12.982356031882125,5.6669152835901645e-05,11.681226670071485,-0.00010146569890841155,1.9732034441419648,-5.6147701761421095e-06,0.7691098191031852,-2.4324288285726974e-06
226,h,10.0,7.0,0.5,-798.9992443331042,-803.2992443331042,12.982356031882125,-5.166727236904439e-06,11.681226670071485,0.00011910564453914496,1.9732034441419648,-6.489047031077735e-05,0.7691098191031852,1.186226044926901e-05
227,h,10.0,7.0,0.5,798.9992443331042,794.6992443331043,12.982356031882125,-4.431658672040139e-06,11.681226670071485,0.00012039227501658302,1.9732034441419648,-6.495159139716294e-05,0.7691098191031852,1.1824835210314293e-05
228,g,10.0,8.0,0.5,-798.9992443331042,-797.5992443331043,12.982356031882125,1.512861341660032e-05,11.681226670071485,-3.093169122940567e-05,1.9732034441419648,-2.233341141567525e-05,0.7691098191031852,-2.7834513413273423e-06
229,g,10.0,8.0,0.5,798.9992443331042,800.3992443331042,12.982356031882125,1.5089579635198753e-05,11.681226670071485,-3.0326905521357188e-05,1.9732034441419648,-2.2360491105518048e-05,0.7691098191031852,-2.786736583525747e-06
230,h,10.0,8.0,0.5,-798.9992443331042,-802.3992443331042,12.982356031882125,-1.8328736404033752e-06,11.681226670071485,5.520523302210086e-05,1.9732034441419648,1.221178572151771e-05,0.7691098191031852,6.382626179656724e-07
231,h,10.0,8.0,0.5,798.9992443331042,795.5992443331043,12.982356031882125,-1.7751397185672716e-06,11.681226670071485,5.505047640761583e-05,1.9732034441419648,1.2487528234121406e-05,0.7691098191031852,6.44457603145056e-07
232,g,10.0,9.0,0.5,-798.9992443331042,-801.3992443331042,12.982356031882125,2.9064619398405596e-06,11.681226670071485,-5.485958018792025e-06,1.9732034441419648,5.507476897779877e-06,0.7691098191031852,-3.00046025015747e-07
233,g,10.0,9.0,0.5,798.9992443331042,796.5992443331043,12.982356031882125,2.904579826679299e-06,11.681226670071485,-5.427325059839267e-06,1.9732034441419648,5.509989845238153e-06,0.7691098191031852,-2.999613069396898e-07
234,h,10.0,9.0,0.5,-798.9992443331042,-799.0992443331043,12.982356031882125,-4.3177787992753115e-07,11.681226670071485,1.647724624985299e-05,1.9732034441419648,4.205432610630659e-06,0.7691098191031852,-3.8553963055427293e-07
235,h,10.0,9.0,0.5,798.9992443331042,798.8992443331042,12.982356031882125,-4.2943193347172527e-07,11.681226670071485,1.643810529941468e-05,1.9732034441419648,4.2166878867574805e-06,0.7691098191031852,-3.855514067824583e-07
236,g,10.0,10.0,0.5,-798.9992443331042,-802.7992443331042,12.982356031882125,3.601525090202329e-07,11.681226670071485,-4.232131705965175e-07,1.9732034441419648,2.693308687683842e-07,0.7691098191031852,2.4467689063391424e-08
237,g,10.0,10.0,0.5,798.9992443331042,795.1992443331043,12.982356031882125,3.601088737425304e-07,11.681226670071485,-4.211781107212751e-07,1.9732034441419648,2.701560683736907e-07,0.7691098191031852,2.4467863706779578e-08
238,h,10.0,10.0,0.5,-798.9992443331042,-807.7992443331042,12.982356031882125,-6.063117781927602e-08,11.681226670071485,2.9246163739360844e-06,1.9732034441419648,-1.1449771500631827e-06,0.7691098191031852,-4.7868129350546816e-08
239,h,10.0,10.0,0.5,798.9992443331042,790.1992443331043,12.982356031882125,-6.059173729549772e-08,11.681226670071485,2.922780378659178e-06,1.9732034441419648,-1.1455124036055715e-06,0.7691098191031852,-4.78697012848552e-08
240,g,11.0,0.0,0.5,-1074.5271679127382,-1071.5271679127382,12.982356031882125,0.00034458437870897547,11.681226670071485,0.00013630529318899172,1.9732034441419648,8.103738287985596e-05,0.7691098191031852,8.652885157527081e-05
241,g,11.0,0.0,0.5,1074.5271679127382,1077.5271679127382,12.982356031882125,0.00030329870298152534,11.681226670071485,0.00015530978528104303,1.9732034441419648,9.149686527529393e-05,0.7691098191031852,7.414925853037262e-05
242,g,11.0,1.0,0.5,-1074.5271679127382,-1075.9271679127382,12.982356031882125,-0.0004125153417949733,11.681226670071485,0.00040292744260246393,1.9732034441419648,-5.970271667478174e-05,0.7691098191031852,-7.867233464349768e-05
243,g,11.0,1.0,0.5,1074.5271679127382,1073.127167912738,12.982356031882125,-0.000333819631396938,11.681226670071485,0.00037443214646629,1.9732034441419648,-6.305679023566257e-05,0.7691098191031852,-7.36108669229667e-05
244,h,11.0,1.0,0.5,-1074.5271679127382,-1074.5271679127382,12.982356031882125,-5.3691994432803315e-06,11.681226670071485,-8.229045910895086e-05,1.9732034441419648,-0.00014193311900500234,0.7691098191031852,-0.00018457223164882063
245,h,11.0,1.0,0.5,1074.5271679127382,1074.5271679127382,12.982356031882125,-4.086554339568834e-06,11.681226670071485,-8.332125765091121e-05,1.9732034441419648,-0.00015766865960316128,0.7691098191031852,-0.00016221644138690556
246,g,11.0,2.0,0.5,-1074.5271679127382,-1077.0271679127382,12.982356031882125,-0.0005284222926769682,11.681226670071485,-0.00012190114616257374,1.9732034441419648,3.493802750516251e-05,0.7691098191031852,0.00012432056707352304
247,g,11.0,2.0,0.5,1074.5271679127382,1072.0271679127382,12.982356031882125,-0.0005770604381015983,11.681226670071485,-9.87135811381383e-05,1.9732034441419648,3.9568171523744506e-05,0.7691098191031852,0.00011154595306758628
248,h,11.0,2.0,0.5,-1074.5271679127382,-1072.0271679127382,12.982356031882125,5.659321904982415e-05,11.681226670071485,-1.1892135778234817e-05,1.9732034441419648,-7.31602962707589e-05,0.7691098191031852,-0.00012799980314010952
249,h,11.0,2.0,0.5,1074.5271679127382,1077.0271679127382,12.982356031882125,5.220376475243283e-05,11.681226670071485,-1.3247641455971062e-05,1.9732034441419648,-6.200411717828658e-05,0.7691098191031852,-0.0001433377584572576
250,g,11.0,3.0,0.5,-1074.5271679127382,-1072.2271679127382,12.982356031882125,-6.612050503993205e-05,11.681226670071485,-0.0003582145254419554,1.9732034441419648,-0.00017533127547876955,0.7691098191031852,-7.99111880333403e-06
251,g,11.0,3.0,0.5,1074.5271679127382,1076.827167912738,12.982356031882125,-7.984269750473019e-05,11.681226670071485,-0.00035296390176972516,1.9732034441419648,-0.00017707740833793834,0.7691098191031852,-5.758506558822983e-06
252,h,11.0,3.0,0.5,-1074.5271679127382,-1075.127167912738,12.982356031882125,8.729537519591975e-05,11.681226670071485,0.00020287370565092415,1.9732034441419648,-5.793965589792921e-05,0.7691098191031852,-9.701120703029522e-06
253,h,11.0,3.0,0.5,1074.5271679127382,1073.9271679127382,12.982356031882125,7.656756211796132e-05,11.681226670071485,0.0002092890168498118,1.9732034441419648,-5.71765106603522e-05,0.7691098191031852,-9.141127656683661e-06
254,g,11.0,4.0,0.5,-1074.5271679127382,-1075.4271679127382,12.982356031882125,0.00028685281327222857,11.681226670071485,-9.278509332455219e-05,1.9732034441419648,-2.6895039196733698e-05,0.7691098191031852,-1.1357691099132328e-05
255,g,11.0,4.0,0.5,1074.5271679127382,1073.627167912738,12.982356031882125,0.0003411212964080412,11.681226670071485,-0.00010560059206171673,1.9732034441419648,-2.922071630897553e-05,0.7691098191031852,-2.139774789543465e-07
256,h,11.0,4.0,0.5,-1074.5271679127382,-1074.9271679127382,12.982356031882125,3.5864932817616954e-05,11.681226670071485,0.00022645099036330078,1.9732034441419648,8.733787806808059e-05,0.7691098191031852,-0.00011853927041119159
257,h,11.0,4.0,0.5,1074.5271679127382,1074.127167912738,12.982356031882125,6.0412336748204866e-05,11.681226670071485,0.00020487975131345886,1.9732034441419648,7.446793859578596e-05,0.7691098191031852,-0.00010458812483999066
258,g,11.0,5.0,0.5,-1074.5271679127382,-1074.2271679127382,12.982356031882125,0.00033328077766116515,11.681226670071485,0.00017885875905624684,1.9732034441419648,-3.152542783442976e-05,0.7691098191031852,8.45648775294247e-05
259,g,11.0,5.0,0.5,1074.5271679127382,1074.827167912738,12.982356031882125,0.00035210736806522185,11.681226670071485,0.00020369843698553677,1.9732034441419648,-2.4972045528883524e-05,0.7691098191031852,8.869431103319019e-05
260,h,11.0,5.0,0.5,-1074.5271679127382,-1073.9271679127382,12.982356031882125,-7.463590582951546e-06,11.681226670071485,9.644347030319243e-06,1.9732034441419648,7.46536081963783e-05,0.7691098191031852,-5.021020254512021e-05
261,h,11.0,5.0,0.5,1074.5271679127382,1075.127167912738,12.982356031882125,2.2821291332747488e-05,11.681226670071485,1.3013547692157525e-05,1.9732034441419648,8.612299076667054e-05,0.7691098191031852,-4.2866881311659175e-05
262,g,11.0,6.0,0.5,-1074.5271679127382,-1075.2271679127382,12.982356031882125,0.00020848589407001142,11.681226670071485,0.00022615405583377017,1.9732034441419648,0.00011306694239055331,0.7691098191031852,4.09267733115983e-05
263,g,11.0,6.0,0.5,1074.5271679127382,1073.827167912738,12.982356031882125,0.0002083953558649225,11.681226670071485,0.00024718082356305234,1.9732034441419648,0.00012283229312218475,0.7691098191031852,4.1815094641849084e-05
264,h,11.0,6.0,0.5,-1074.5271679127382,-1074.7271679127382,12.982356031882125,-1.4513052448398351e-05,11.681226670071485,-0.00015776184726520724,1.9732034441419648,2.182045419776542e-05,0.7691098191031852,3.0487601370223223e-05
265,h,11.0,6.0,0.5,1074.5271679127382,1074.327167912738,12.982356031882125,-2.2228803482138163e-06,11.681226670071485,-0.00013955352362962623,1.9732034441419648,3.2049739468045456e-05,0.7691098191031852,3.193547679266574e-05
266,g,11.0,7.0,0.5,-1074.5271679127382,-1074.627167912738,12.982356031882125,8.913876588480405e-05,11.681226670071485,0.0001355530031448354,1.9732034441419648,-1.3465602690698926e-05,0.7691098191031852,-4.357634465177541e-06
267,g,11.0,7.0,0.5,1074.5271679127382,1074.4271679127382,12.982356031882125,8.827236251592164e-05,11.681226670071485,0.00014457667080136597,1.9732034441419648,-7.678508989825778e-06,0.7691098191031852,-4.003795427434397e-06
268,h,11.0,7.0,0.5,-1074.5271679127382,-1076.2271679127382,12.982356031882125,-8.963550695832325e-06,11.681226670071485,-0.00016128629302244682,1.9732034441419648,-8.803636408132994e-05,0.7691098191031852,1.9069361135144592e-05
269,h,11.0,7.0,0.5,1074.5271679127382,1072.827167912738,12.982356031882125,-6.4924055257661755e-06,11.681226670071485,-0.00015571101548363998,1.9732034441419648,-8.668866431503611e-05,0.7691098191031852,1.897886452707421e-05
270,g,11.0,8.0,0.5,-1074.5271679127382,-1073.127167912738,12.982356031882125,2.8287139251908268e-05,11.681226670071485,4.982363653501077e-05,1.9732034441419648,-3.767148892276291e-05,0.7691098191031852,-5.374530291965418e-06
271,g,11.0,8.0,0.5,1074.5271679127382,1075.9271679127382,12.982356031882125,2.8131792604046576e-05,11.681226670071485,5.239466758272472e-05,1.9732034441419648,-3.756163591773583e-05,0.7691098191031852,-5.388751373231591e-06
272,h,11.0,8.0,0.5,-1074.5271679127382,-1076.127167912738,12.982356031882125,-3.727960009508117e-06,11.681226670071485,-9.351206305393891e-05,1.9732034441419648,2.0396193051848917e-05,0.7691098191031852,1.1552677321549465e-06
273,h,11.0,8.0,0.5,1074.5271679127382,1072.9271679127382,12.982356031882125,-3.4518985384292944e-06,11.681226670071485,-9.357879739593412e-05,1.9732034441419648,2.1543764014416945e-05,0.7691098191031852,1.187114929657451e-06
274,g,11.0,9.0,0.5,-1074.5271679127382,-1075.127167912738,12.982356031882125,6.801563634016091e-06,11.681226670071485,1.1088583653041717e-05,1.9732034441419648,1.196951820395448e-05,0.7691098191031852,-7.124453381562654e-07
275,g,11.0,9.0,0.5,1074.5271679127382,1073.9271679127382,12.982356031882125,6.789188547028367e-06,11.681226670071485,1.1496059134260185e-05,1.9732034441419648,1.2005068951591987e-05,0.7691098191031852,-7.116793216364625e-07
276,h,11.0,9.0,0.5,-1074.5271679127382,-1077.5271679127382,12.982356031882125,-1.1134533138685168e-06,11.681226670071485,-3.649178620302713e-05,1.9732034441419648,9.216203748955177e-06,0.7691098191031852,-9.43624813721526e-07
277,h,11.0,9.0,0.5,1074.5271679127382,1071.5271679127382,12.982356031882125,-1.0959278341059087e-06,11.681226670071485,-3.668856369244341e-05,1.9732034441419648,9.298820896031504e-06,0.7691098191031852,-9.43690086726484e-07
278,g,11.0,10.0,0.5,-1074.5271679127382,-1074.327167912738,12.982356031882125,1.2040742086366995e-06,11.681226670071485,1.0567319139956057e-06,1.9732034441419648,9.099940537368767e-07,0.7691098191031852,8.780104612055806e-08
279,g,11.0,10.0,0.5,1074.5271679127382,1074.7271679127382,12.982356031882125,1.2035956541912132e-06,11.681226670071485,1.0871851045884091e-06,1.9732034441419648,9.21602221918e-07,0.7691098191031852,8.782888032773543e-08
280,h,11.0,10.0,0.5,-1074.5271679127382,-1076.5271679127382,12.982356031882125,-2.3249850529610138e-07,11.681226670071485,-9.643157161947777e-06,1.9732034441419648,-3.6717104998082075e-06,0.7691098191031852,-1.645485811054444e-07
281,h,11.0,10.0,0.5,1074.5271679127382,1072.5271679127382,12.982356031882125,-2.3190424000050317e-07,11.681226670071485,-9.666000352591088e-06,1.9732034441419648,-3.677692240901794e-06,0.7691098191031852,-1.6456122228816434e-07
282,g,11.0,11.0,0.5,-1074.5271679127382,-1071.4271679127382,12.982356031882125,1.3881025426150904e-07,11.681226670071485,-1.0920644928918202e-07,1.9732034441419648,-5.908215315288434e-07,0.7691098191031852,1.909116545053279e-08
283,g,11.0,11.0,0.5,1074.5271679127382,1077.627167912738,12.982356031882125,1.387995556827316e-07,11.681226670071485,-1.0839454250469332e-07,1.9732034441419648,-5.910590404551744e-07,0.7691098191031852,1.908967856286603e-08
284,h,11.0,11.0,0.5,-1074.5271679127382,-1077.127167912738,12.982356031882125,-3.002044417688177e-08,11.681226670071485,-1.5470718708492551e-06,1.9732034441419648,1.0468434639284557e-07,0.7691098191031852,1.0271910527951043e-09
285,h,11.0,11.0,0.5,1074.5271679127382,1071.9271679127382,12.982356031882125,-3.0018137406470086e-08,11.681226670071485,-1.5478271276739708e-06,1.9732034441419648,1.0502653950573944e-07,0.7691098191031852,1.0270153742850244e-09
286,g,12.0,0.0,0.5,-1445.0684938335328,-1447.0684938335328,12.982356031882125,0.00041087471376962363,11.681226670071485,2.5597125402239566e-05,1.9732034441419648,1.3907765131898626e-05,0.7691098191031852,0.00013107835087239507
287,g,12.0,0.0,0.5,1445.0684938335328,1443.0684938335328,12.982356031882125,0.0003764127385774942,11.681226670071485,2.2558569324230978e-05,1.9732034441419648,1.743429121632521e-05,0.7691098191031852,0.00011213156551102131
288,g,12.0,1.0,0.5,-1445.0684938335328,-1445.1684938335327,12.982356031882125,-0.00017971530691939663,11.681226670071485,-0.0004115874828881311,1.9732034441419648,-7.513547950504593e-05,0.7691098191031852,-5.260438283904741e-05
289,g,12.0,1.0,0.5,1445.0684938335328,1444.9684938335329,12.982356031882125,-0.00012399213308432483,11.681226670071485,-0.0003945167580234755,1.9732034441419648,-7.601562430310156e-05,0.7691098191031852,-4.619786042550001e-05
290,h,12.0,1.0,0.5,-1445.0684938335328,-1446.2684938335328,12.982356031882125,-1.372579567344258e-05,11.681226670071485,7.243837887110508e-05,1.9732034441419648,-0.00016873527240333713,0.7691098191031852,-0.0001307838233756745
291,h,12.0,1.0,0.5,1445.0684938335328,1443.8684938335327,12.982356031882125,-1.3628315995626918e-05,11.681226670071485,7.371520936727313e-05,1.9732034441419648,-0.00017022944302962775,0.7691098191031852,-0.00010060066768333219
