,g/h,l,m,res_lon[deg],dg[nT],g[nT],"dist_min, Leeds","G_dist[deg/nT], Leeds","dist_min, Dunedin","G_dist[deg/nT], Dunedin","dist_min, Edmonton","G_dist[deg/nT], Edmonton","dist_min, Salekhard","G_dist[deg/nT], Salekhard"
292,g,12.0,2.0,0.5,-1445.0684938335328,-1444.5684938335328,12.982356031882125,-0.000565486750711618,11.681226670071485,-9.466326846225396e-05,1.9732034441419648,-2.508605790298925e-05,0.7691098191031852,0.00014042923989660206
293,g,12.0,2.0,0.5,1445.0684938335328,1445.5684938335328,12.982356031882125,-0.0005627339328338292,11.681226670071485,-0.00011536531758346433,1.9732034441419648,-3.148600232419795e-05,0.7691098191031852,0.00013034399990745465
294,h,12.0,2.0,0.5,-1445.0684938335328,-1444.5684938335328,12.982356031882125,3.885683944597646e-05,11.681226670071485,9.210821296822143e-05,1.9732034441419648,6.932717359938016e-06,0.7691098191031852,-0.00014648007868251387
295,h,12.0,2.0,0.5,1445.0684938335328,1445.5684938335328,12.982356031882125,4.023696665547014e-05,11.681226670071485,8.231150462995121e-05,1.9732034441419648,6.722384021533039e-06,0.7691098191031852,-0.0001580205259681689
296,g,12.0,3.0,0.5,-1445.0684938335328,-1443.7684938335328,12.982356031882125,-0.00020995023286770397,11.681226670071485,0.00027712208128677053,1.9732034441419648,-0.00016663372720928624,0.7691098191031852,5.348711852307047e-05
297,g,12.0,3.0,0.5,1445.0684938335328,1446.3684938335327,12.982356031882125,-0.00028092027259141487,11.681226670071485,0.00031869325695032803,1.9732034441419648,-0.00014771598951482886,0.7691098191031852,4.033498253879729e-05
298,h,12.0,3.0,0.5,-1445.0684938335328,-1443.6684938335327,12.982356031882125,9.335831540842439e-05,11.681226670071485,-0.0001428203176070893,1.9732034441419648,-4.1166243350691694e-05,0.7691098191031852,1.1455281674896826e-05
299,h,12.0,3.0,0.5,1445.0684938335328,1446.4684938335329,12.982356031882125,7.269333911592416e-05,11.681226670071485,-0.00012736213558088596,1.9732034441419648,-3.703472129648067e-05,0.7691098191031852,6.42659084791738e-06
300,g,12.0,4.0,0.5,-1445.0684938335328,-1446.2684938335328,12.982356031882125,0.0001810829930245622,11.681226670071485,0.00022741665562684332,1.9732034441419648,-4.476963622510362e-06,0.7691098191031852,-8.784156813815806e-06
301,g,12.0,4.0,0.5,1445.0684938335328,1443.8684938335327,12.982356031882125,0.0002472521674400706,11.681226670071485,0.00020334242747018516,1.9732034441419648,-8.647437860274096e-06,0.7691098191031852,3.1233368507621144e-06
302,h,12.0,4.0,0.5,-1445.0684938335328,-1446.8684938335327,12.982356031882125,5.2465623682366325e-05,11.681226670071485,-0.0002488799242575124,1.9732034441419648,0.00014704105167007278,0.7691098191031852,-9.94952050944563e-05
303,h,12.0,4.0,0.5,1445.0684938335328,1443.2684938335328,12.982356031882125,6.908096810180881e-05,11.681226670071485,-0.0002663555935016135,1.9732034441419648,0.0001261144358911381,0.7691098191031852,-7.879318333870532e-05
304,g,12.0,5.0,0.5,-1445.0684938335328,-1444.3684938335327,12.982356031882125,0.00032568256531890593,11.681226670071485,-9.56569040657105e-05,1.9732034441419648,2.118441317449671e-05,0.7691098191031852,8.862105461227465e-05
305,g,12.0,5.0,0.5,1445.0684938335328,1445.7684938335328,12.982356031882125,0.00037239200757202654,11.681226670071485,-8.138519660176163e-05,1.9732034441419648,1.7958830233060936e-05,0.7691098191031852,9.837723824161274e-05
306,h,12.0,5.0,0.5,-1445.0684938335328,-1444.9684938335329,12.982356031882125,-7.603651037043791e-06,11.681226670071485,-0.0001001398515784361,1.9732034441419648,4.2351810348616024e-05,0.7691098191031852,-5.596098121440273e-05
307,h,12.0,5.0,0.5,1445.0684938335328,1445.1684938335327,12.982356031882125,3.803202171342263e-05,11.681226670071485,-0.00011937460343768776,1.9732034441419648,5.0170241842270625e-05,0.7691098191031852,-4.2627451399465275e-05
308,g,12.0,6.0,0.5,-1445.0684938335328,-1444.7684938335328,12.982356031882125,0.00025298375831889604,11.681226670071485,-0.00024217896032189298,1.9732034441419648,9.990292322852327e-05,0.7691098191031852,5.1114684480857856e-05
309,g,12.0,6.0,0.5,1445.0684938335328,1445.3684938335327,12.982356031882125,0.00025898985688191725,11.681226670071485,-0.00020893290272415386,1.9732034441419648,0.00011861838302617916,0.7691098191031852,5.382397752491474e-05
310,h,12.0,6.0,0.5,-1445.0684938335328,-1444.2684938335328,12.982356031882125,-2.1705241820558545e-05,11.681226670071485,9.239835213489007e-05,1.9732034441419648,8.279614821064941e-06,0.7691098191031852,3.838476308926873e-05
311,h,12.0,6.0,0.5,1445.0684938335328,1445.8684938335327,12.982356031882125,4.431613464904661e-06,11.681226670071485,0.00011659469113147387,1.9732034441419648,2.1053094797996543e-05,0.7691098191031852,4.202752509784723e-05
312,g,12.0,7.0,0.5,-1445.0684938335328,-1444.5684938335328,12.982356031882125,0.00012801174386717362,11.681226670071485,-0.00018127068401293007,1.9732034441419648,-2.1578362353277347e-05,0.7691098191031852,-6.980184048350508e-06
313,g,12.0,7.0,0.5,1445.0684938335328,1445.5684938335328,12.982356031882125,0.00012669466106120586,11.681226670071485,-0.00016079378244625398,1.9732034441419648,-9.774873691284943e-06,0.7691098191031852,-5.899916459365887e-06
314,h,12.0,7.0,0.5,-1445.0684938335328,-1445.2684938335328,12.982356031882125,-1.4550313655091772e-05,11.681226670071485,0.0001726189732304462,1.9732034441419648,-0.00010696963878943586,0.7691098191031852,2.8231812989709033e-05
315,h,12.0,7.0,0.5,1445.0684938335328,1444.8684938335327,12.982356031882125,-7.4829363301605265e-06,11.681226670071485,0.00018903967688277184,1.9732034441419648,-0.00010062585545209724,0.7691098191031852,2.8099726554879743e-05
316,g,12.0,8.0,0.5,-1445.0684938335328,-1445.3684938335327,12.982356031882125,4.752214804426626e-05,11.681226670071485,-7.96402733091779e-05,1.9732034441419648,-5.557744490325525e-05,0.7691098191031852,-9.306887683917244e-06
317,g,12.0,8.0,0.5,1445.0684938335328,1444.7684938335328,12.982356031882125,4.7053295725732346e-05,11.681226670071485,-7.151281242632235e-05,1.9732034441419648,-5.4473328864224764e-05,0.7691098191031852,-9.353692852549639e-06
318,h,12.0,8.0,0.5,-1445.0684938335328,-1444.4684938335329,12.982356031882125,-6.725313742864298e-06,11.681226670071485,0.00013564449112328443,1.9732034441419648,2.9623938007305053e-05,0.7691098191031852,1.8637839625651238e-06
319,h,12.0,8.0,0.5,1445.0684938335328,1445.6684938335327,12.982356031882125,-5.657623115594692e-06,11.681226670071485,0.00013742720917981724,1.9732034441419648,3.328784566443053e-05,0.7691098191031852,1.9959109680178934e-06
320,g,12.0,9.0,0.5,-1445.0684938335328,-1445.5684938335328,12.982356031882125,1.3585702106924242e-05,11.681226670071485,-2.0897864682886206e-05,1.9732034441419648,2.167028691951606e-05,0.7691098191031852,-1.445715418546523e-06
321,g,12.0,9.0,0.5,1445.0684938335328,1444.5684938335328,12.982356031882125,1.3527736773118504e-05,11.681226670071485,-1.8993689581335494e-05,1.9732034441419648,2.192059990279335e-05,0.7691098191031852,-1.440840050152951e-06
322,h,12.0,9.0,0.5,-1445.0684938335328,-1444.8684938335327,12.982356031882125,-2.3611978681804526e-06,11.681226670071485,6.707147531579372e-05,1.9732034441419648,1.6563750074283772e-05,0.7691098191031852,-1.963623618900621e-06
323,h,12.0,9.0,0.5,1445.0684938335328,1445.2684938335328,12.982356031882125,-2.2657134781684293e-06,11.681226670071485,6.652840653788851e-05,1.9732034441419648,1.699551311552061e-05,0.7691098191031852,-1.9637195739171593e-06
324,g,12.0,10.0,0.5,-1445.0684938335328,-1444.9684938335329,12.982356031882125,3.0031551084400786e-06,11.681226670071485,-2.190374708260104e-06,1.9732034441419648,2.1427667028369827e-06,0.7691098191031852,2.3331171146645967e-07
325,g,12.0,10.0,0.5,1445.0684938335328,1445.1684938335327,12.982356031882125,2.999484278008094e-06,11.681226670071485,-1.9565009727236685e-06,1.9732034441419648,2.229824254519179e-06,0.7691098191031852,2.3356713173014845e-07
326,h,12.0,10.0,0.5,-1445.0684938335328,-1445.9684938335329,12.982356031882125,-6.226127567675485e-07,11.681226670071485,2.2893472610487274e-05,1.9732034441419648,-8.555346504459825e-06,0.7691098191031852,-4.2162741600924954e-07
327,h,12.0,10.0,0.5,1445.0684938335328,1444.1684938335327,12.982356031882125,-6.175655170700799e-07,11.681226670071485,2.2755526050787533e-05,1.9732034441419648,-8.587855439169686e-06,0.7691098191031852,-4.217199883617732e-07
328,g,12.0,11.0,0.5,-1445.0684938335328,-1446.1684938335327,12.982356031882125,4.947545789010625e-07,11.681226670071485,5.337030308648152e-07,1.9732034441419648,-2.0295008360659473e-06,0.7691098191031852,7.072640701725163e-08
329,g,12.0,11.0,0.5,1445.0684938335328,1443.9684938335329,12.982356031882125,4.946320112233029e-07,11.681226670071485,5.471384558072676e-07,1.9732034441419648,-2.0327655115622005e-06,0.7691098191031852,7.071877462808327e-08
330,h,12.0,11.0,0.5,-1445.0684938335328,-1445.0684938335328,12.982356031882125,-1.1805525573164921e-07,11.681226670071485,5.399879171785301e-06,1.9732034441419648,3.3241656615088737e-07,0.7691098191031852,5.113407398902385e-09
331,h,12.0,11.0,0.5,1445.0684938335328,1445.0684938335328,12.982356031882125,-1.179105773783467e-07,11.681226670071485,5.389381243234616e-06,1.9732034441419648,3.379567827516388e-07,0.7691098191031852,5.123262563643432e-09
332,g,12.0,12.0,0.5,-1445.0684938335328,-1445.3684938335327,12.982356031882125,5.349028772073323e-08,11.681226670071485,2.2881733231269107e-07,1.9732034441419648,1.6882216852015685e-07,0.7691098191031852,2.4271960385041826e-09
333,g,12.0,12.0,0.5,1445.0684938335328,1444.7684938335328,12.982356031882125,5.3483082117714514e-08,11.681226670071485,2.290908815510991e-07,1.9732034441419648,1.6889240039009734e-07,0.7691098191031852,2.4269993581036153e-09
334,h,12.0,12.0,0.5,-1445.0684938335328,-1444.5684938335328,12.982356031882125,-1.4161761040059326e-08,11.681226670071485,7.849233710340231e-07,1.9732034441419648,2.5653890276720934e-07,0.7691098191031852,6.381635404210857e-09
335,h,12.0,12.0,0.5,1445.0684938335328,1445.5684938335328,12.982356031882125,-1.4163051576504395e-08,11.681226670071485,7.846710409777426e-07,1.9732034441419648,2.5650598836291483e-07,0.7691098191031852,6.381133233188536e-09
336,g,13.0,0.0,0.5,-1943.3877655477747,-1943.2877655477748,12.982356031882125,0.00039165029185360395,11.681226670071485,-0.00015553660482224828,1.9732034441419648,-4.725235495194742e-05,0.7691098191031852,0.0001497300676628443
337,g,13.0,0.0,0.5,1943.3877655477747,1943.4877655477746,12.982356031882125,0.0004003426690646178,11.681226670071485,-0.0001903742697356953,1.9732034441419648,-6.149890379742049e-05,0.7691098191031852,0.00013487551271609792
338,g,13.0,1.0,0.5,-1943.3877655477747,-1944.2877655477748,12.982356031882125,0.00010906424874944218,11.681226670071485,0.00026553855914601525,1.9732034441419648,-7.013380610616729e-05,0.7691098191031852,-2.0433632395929642e-05
339,g,13.0,1.0,0.5,1943.3877655477747,1942.4877655477746,12.982356031882125,6.55658211308834e-05,11.681226670071485,0.0003410155331954775,1.9732034441419648,-6.464527441770707e-05,0.7691098191031852,-1.6677711969933197e-05
340,h,13.0,1.0,0.5,-1943.3877655477747,-1944.2877655477748,12.982356031882125,-1.9206396367413296e-05,11.681226670071485,-4.544146292957698e-05,1.9732034441419648,-0.00015562699892883057,0.7691098191031852,-5.756214545648999e-05
341,h,13.0,1.0,0.5,1943.3877655477747,1942.4877655477746,12.982356031882125,-2.104821038550815e-05,11.681226670071485,-4.279275726586615e-05,1.9732034441419648,-0.00012992240799782192,0.7691098191031852,-3.705928621743485e-05
342,g,13.0,2.0,0.5,-1943.3877655477747,-1942.8877655477747,12.982356031882125,-0.0005501524251549102,11.681226670071485,0.0003006746344052347,1.9732034441419648,-7.314297689635608e-05,0.7691098191031852,0.00013560451808876796
343,g,13.0,2.0,0.5,1943.3877655477747,1943.8877655477747,12.982356031882125,-0.0004574827810580795,11.681226670071485,0.00024317520587853307,1.9732034441419648,-9.099002707499857e-05,0.7691098191031852,0.0001373354245454499
344,h,13.0,2.0,0.5,-1943.3877655477747,-1942.7877655477748,12.982356031882125,1.9118865429809114e-05,11.681226670071485,-0.00012854224028253954,1.9732034441419648,8.293764028385039e-05,0.7691098191031852,-0.00015243733301537597
345,h,13.0,2.0,0.5,1943.3877655477747,1943.9877655477746,12.982356031882125,2.6599736167496863e-05,11.681226670071485,-0.0001404721710452172,1.9732034441419648,6.519901621104077e-05,0.7691098191031852,-0.0001495227987138223
346,g,13.0,3.0,0.5,-1943.3877655477747,-1942.6877655477747,12.982356031882125,-0.0003240357618477873,11.681226670071485,-0.00019562437567711874,1.9732034441419648,-0.00012031822767453424,0.7691098191031852,0.0001162253131870378
347,g,13.0,3.0,0.5,1943.3877655477747,1944.0877655477748,12.982356031882125,-0.00044542424615384864,11.681226670071485,-0.00014007217360756716,1.9732034441419648,-8.653386694120474e-05,0.7691098191031852,8.049248812958835e-05
348,h,13.0,3.0,0.5,-1943.3877655477747,-1941.9877655477746,12.982356031882125,9.115545407139744e-05,11.681226670071485,3.1712949320356344e-05,1.9732034441419648,-1.545658433732702e-05,0.7691098191031852,3.264035799211142e-05
349,h,13.0,3.0,0.5,1943.3877655477747,1944.7877655477748,12.982356031882125,6.700172809611003e-05,11.681226670071485,3.839064693308595e-05,1.9732034441419648,-1.1935294055463242e-05,0.7691098191031852,2.103057010855639e-05
350,g,13.0,4.0,0.5,-1943.3877655477747,-1943.6877655477747,12.982356031882125,6.081041178114387e-05,11.681226670071485,-0.00026832931512312604,1.9732034441419648,1.2716104723599906e-05,0.7691098191031852,-3.7164795895925333e-06
351,g,13.0,4.0,0.5,1943.3877655477747,1943.0877655477748,12.982356031882125,0.00010564112642654649,11.681226670071485,-0.0002723206655848528,1.9732034441419648,1.0883560785104289e-05,0.7691098191031852,5.326754471549738e-06
352,h,13.0,4.0,0.5,-1943.3877655477747,-1943.7877655477748,12.982356031882125,7.501518985910957e-05,11.681226670071485,0.0002447553819971443,1.9732034441419648,0.0001655955598649115,0.7691098191031852,-6.762850766841307e-05
353,h,13.0,4.0,0.5,1943.3877655477747,1942.9877655477746,12.982356031882125,7.187696700848816e-05,11.681226670071485,0.0002535336622579447,1.9732034441419648,0.00015664602766216377,0.7691098191031852,-4.5154616801925854e-05
354,g,13.0,5.0,0.5,-1943.3877655477747,-1942.5877655477748,12.982356031882125,0.00028180616489032254,11.681226670071485,-2.1284042124664686e-05,1.9732034441419648,8.076045335864422e-05,0.7691098191031852,8.429669209353604e-05
355,g,13.0,5.0,0.5,1943.3877655477747,1944.1877655477747,12.982356031882125,0.00037163318096457504,11.681226670071485,-3.281164040089075e-05,1.9732034441419648,6.015543768652549e-05,0.7691098191031852,0.0001036307407935619
356,h,13.0,5.0,0.5,-1943.3877655477747,-1944.6877655477747,12.982356031882125,-3.5574697659852066e-06,11.681226670071485,0.00022595849295256663,1.9732034441419648,6.079042173899546e-06,0.7691098191031852,-5.929484219543435e-05
357,h,13.0,5.0,0.5,1943.3877655477747,1942.0877655477748,12.982356031882125,5.4824859746757554e-05,11.681226670071485,0.00018030928443426303,1.9732034441419648,3.4172993203620362e-06,0.7691098191031852,-3.7852264607878716e-05
358,g,13.0,6.0,0.5,-1943.3877655477747,-1943.3877655477747,12.982356031882125,0.0002812354991514485,11.681226670071485,0.00016471396791685385,1.9732034441419648,7.055388633053345e-05,0.7691098191031852,5.8943464593924016e-05
359,g,13.0,6.0,0.5,1943.3877655477747,1943.3877655477747,12.982356031882125,0.00030550363721276437,11.681226670071485,0.00020264648807380474,1.9732034441419648,9.591263699032095e-05,0.7691098191031852,6.594550678587243e-05
360,h,13.0,6.0,0.5,-1943.3877655477747,-1943.4877655477746,12.982356031882125,-3.14524599023478e-05,11.681226670071485,-3.176040848587615e-05,1.9732034441419648,-1.028263167084721e-05,0.7691098191031852,4.446996011812076e-05
361,h,13.0,6.0,0.5,1943.3877655477747,1943.2877655477748,12.982356031882125,1.7491439741649922e-05,11.681226670071485,-1.857445308147404e-05,1.9732034441419648,-1.4235439907040478e-06,0.7691098191031852,5.266592609803871e-05
362,g,13.0,7.0,0.5,-1943.3877655477747,-1942.5877655477748,12.982356031882125,0.00017021572956341067,11.681226670071485,0.00017103844763478513,1.9732034441419648,-3.1576925175004875e-05,0.7691098191031852,-1.0649796395309909e-05
363,g,13.0,7.0,0.5,1943.3877655477747,1944.1877655477747,12.982356031882125,0.00017013611587665754,11.681226670071485,0.00020767209029404636,1.9732034441419648,-1.2387916339660699e-05,0.7691098191031852,-7.754885637289426e-06
364,h,13.0,7.0,0.5,-1943.3877655477747,-1943.0877655477748,12.982356031882125,-2.2975119855019307e-05,11.681226670071485,-0.00019315657675179052,1.9732034441419648,-0.00011768359976390822,0.7691098191031852,3.88872535345193e-05
365,h,13.0,7.0,0.5,1943.3877655477747,1943.6877655477747,12.982356031882125,-5.361835461884012e-06,11.681226670071485,-0.00015831675284284563,1.9732034441419648,-0.00010032019366908449,0.7691098191031852,3.8952920542591436e-05
366,g,13.0,8.0,0.5,-1943.3877655477747,-1943.3877655477747,12.982356031882125,7.337207822375346e-05,11.681226670071485,9.119276499674803e-05,1.9732034441419648,-7.37498114278341e-05,0.7691098191031852,-1.4808522702147276e-05
367,g,13.0,8.0,0.5,1943.3877655477747,1943.3877655477747,12.982356031882125,7.230748411715187e-05,11.681226670071485,0.0001113253668044533,1.9732034441419648,-6.891646961044732e-05,0.7691098191031852,-1.4926104008646999e-05
368,h,13.0,8.0,0.5,-1943.3877655477747,-1943.4877655477746,12.982356031882125,-1.1340112445628195e-05,11.681226670071485,-0.00017981421698428304,1.9732034441419648,3.786297159479558e-05,0.7691098191031852,2.7034013950891006e-06
369,h,13.0,8.0,0.5,1943.3877655477747,1943.2877655477748,12.982356031882125,-7.840789604314939e-06,11.681226670071485,-0.00017010680874370116,1.9732034441419648,4.726370947997475e-05,0.7691098191031852,3.1678381589501314e-06
370,g,13.0,9.0,0.5,-1943.3877655477747,-1942.9877655477746,12.982356031882125,2.4309780284427376e-05,11.681226670071485,2.8228017061089586e-05,1.9732034441419648,3.413681114039565e-05,0.7691098191031852,-2.6337485063639115e-06
371,g,13.0,9.0,0.5,1943.3877655477747,1943.7877655477748,12.982356031882125,2.4100680542529055e-05,11.681226670071485,3.4901512520313255e-05,1.9732034441419648,3.534200916062977e-05,0.7691098191031852,-2.6091487858505473e-06
372,h,13.0,9.0,0.5,-1943.3877655477747,-1942.8877655477747,12.982356031882125,-4.443975349121672e-06,11.681226670071485,-0.00010523294120186917,1.9732034441419648,2.547676622298288e-05,0.7691098191031852,-3.6487072646901785e-06
373,h,13.0,9.0,0.5,1943.3877655477747,1943.8877655477747,12.982356031882125,-4.0259097906817624e-06,11.681226670071485,-0.00010568336993519372,1.9732034441419648,2.722339841039013e-05,0.7691098191031852,-3.6474273363334287e-06
374,g,13.0,10.0,0.5,-1943.3877655477747,-1943.2877655477748,12.982356031882125,6.362531587518654e-06,11.681226670071485,2.963058154111378e-06,1.9732034441419648,4.010279583630082e-06,0.7691098191031852,5.221617694693301e-07
375,g,13.0,10.0,0.5,1943.3877655477747,1943.4877655477746,12.982356031882125,6.342809475643675e-06,11.681226670071485,4.179403696648496e-06,1.9732034441419648,4.464797214719888e-06,0.7691098191031852,5.23824163282478e-07
376,h,13.0,10.0,0.5,-1943.3877655477747,-1942.8877655477747,12.982356031882125,-1.3799361461876599e-06,11.681226670071485,-4.4127074055843766e-05,1.9732034441419648,-1.656357992946657e-05,0.7691098191031852,-9.162277440920682e-07
377,h,13.0,10.0,0.5,1943.3877655477747,1943.8877655477747,12.982356031882125,-1.349026318163051e-06,11.681226670071485,-4.463477260992602e-05,1.9732034441419648,-1.666418119264876e-05,0.7691098191031852,-9.16647167440914e-07
378,g,13.0,11.0,0.5,-1943.3877655477747,-1942.8877655477747,12.982356031882125,1.306666488271477e-06,11.681226670071485,-1.666578352444773e-06,1.9732034441419648,-5.029635793192299e-06,0.7691098191031852,1.935803140872489e-07
379,g,13.0,11.0,0.5,1943.3877655477747,1943.8877655477747,12.982356031882125,1.305634292466766e-06,11.681226670071485,-1.5522202356869585e-06,1.9732034441419648,-5.0518615874702485e-06,0.7691098191031852,1.9351728279671857e-07
380,h,13.0,11.0,0.5,-1943.3877655477747,-1943.7877655477748,12.982356031882125,-3.293813681041536e-07,11.681226670071485,-1.3431982503877717e-05,1.9732034441419648,7.781436861468502e-07,0.7691098191031852,1.7020428726144554e-08
381,h,13.0,11.0,0.5,1943.3877655477747,1942.9877655477746,12.982356031882125,-3.2799083658256764e-07,11.681226670071485,-1.3503638553712823e-05,1.9732034441419648,8.24986971387282e-07,0.7691098191031852,1.7120780713598918e-08
382,g,13.0,12.0,0.5,-1943.3877655477747,-1943.8877655477747,12.982356031882125,2.018836945942397e-07,11.681226670071485,-9.253791239277554e-07,1.9732034441419648,6.017165468855074e-07,0.7691098191031852,9.07404318149707e-09
383,g,13.0,12.0,0.5,1943.3877655477747,1942.8877655477747,12.982356031882125,2.0185210285145914e-07,11.681226670071485,-9.204591295165469e-07,1.9732034441419648,6.030945885258978e-07,0.7691098191031852,9.07531673797738e-09
384,h,13.0,12.0,0.5,-1943.3877655477747,-1943.7877655477748,12.982356031882125,-5.7586113913759725e-08,11.681226670071485,-2.8703936525047735e-06,1.9732034441419648,9.383358261649198e-07,0.7691098191031852,2.5288382143300588e-08
385,h,13.0,12.0,0.5,1943.3877655477747,1942.9877655477746,12.982356031882125,-5.75526196501151e-08,11.681226670071485,-2.874196465279463e-06,1.9732034441419648,9.378711324421317e-07,0.7691098191031852,2.5287034664947798e-08
386,g,13.0,13.0,0.5,-1943.3877655477747,-1943.7877655477748,12.982356031882125,2.059808510548121e-08,11.681226670071485,-2.0624967348563738e-07,1.9732034441419648,8.665031682081896e-08,0.7691098191031852,-1.7402208309244488e-09
387,g,13.0,13.0,0.5,1943.3877655477747,1942.9877655477746,12.982356031882125,2.0597435972490172e-08,11.681226670071485,-2.0618415536951e-07,1.9732034441419648,8.667260795311309e-08,0.7691098191031852,-1.7404545313717176e-09
388,h,13.0,13.0,0.5,-1943.3877655477747,-1943.9877655477746,12.982356031882125,-6.468858083422749e-09,11.681226670071485,-3.7962873007812176e-07,1.9732034441419648,-1.315754200224146e-07,0.7691098191031852,1.7196129226733607e-09
389,h,13.0,13.0,0.5,1943.3877655477747,1942.7877655477748,12.982356031882125,-6.470485031418e-09,11.681226670071485,-3.796916869273127e-07,1.9732034441419648,-1.315847810784527e-07,0.7691098191031852,1.7196010619959733e-09
